0.1000000	 -0.2741795	 0.1703757	 0.0259331	 0.0092005
0.2000000	 -0.2488837	 0.3342880	 0.0433431	 0.0365006
0.3000000	 -0.2076059	 0.4896842	 0.0706841	 0.0811159
0.4000000	 -0.1512958	 0.6346166	 0.1063963	 0.1418026
0.5000000	 -0.0810922	 0.7672645	 0.1488168	 0.2168414
0.6000000	 0.0016921	 0.8859715	 0.1962371	 0.3040333
0.7000000	 0.0955890	 0.9892964	 0.2469594	 0.4007127
0.8000000	 0.1989994	 1.0760716	 0.2993501	 0.5037862
0.9000000	 0.3102234	 1.1454607	 0.3518874	 0.6098048
1.0000000	 0.4274962	 1.1970049	 0.4032019	 0.7150728
1.1000000	 0.5490272	 1.2306483	 0.4521075	 0.8157908
1.2000000	 0.6730403	 1.2467349	 0.4976219	 0.9082247
1.3000000	 0.7978124	 1.2459763	 0.5389771	 0.9888816
1.4000000	 0.9217077	 1.2293901	 0.5756197	 1.0546746
1.5000000	 1.0432040	 1.1982179	 0.6072043	 1.1030536
1.6000000	 1.1609108	 1.1538323	 0.6335801	 1.1320884
1.7000000	 1.2735771	 1.0976436	 0.6547741	 1.1404974
1.8000000	 1.3800916	 1.0310147	 0.6709724	 1.1276239
1.9000000	 1.4794738	 0.9551934	 0.6825008	 1.0933700
2.0000000	 1.5708602	 0.8712627	 0.6898066	 1.0381045
2.1000000	 1.6534859	 0.7801117	 0.6934412	 0.9625597
2.2000000	 1.7266649	 0.6824251	 0.6940451	 0.8677306
2.3000000	 1.7897694	 0.5786876	 0.6923335	 0.7547884
2.4000000	 1.8422109	 0.4692002	 0.6890845	 0.6250130
2.5000000	 1.8834227	 0.3541050	 0.6851270	 0.4797469
2.6000000	 1.9128456	 0.2334159	 0.6813299	 0.3203715
2.7000000	 1.9299168	 0.1070536	 0.6785906	 0.1483030
2.8000000	 1.9340627	 -0.0251165	 0.6778224	 -0.0349942
2.9000000	 1.9246950	 -0.1632416	 0.6799407	 -0.2279768
3.0000000	 1.9012120	 -0.3074349	 0.6858472	 -0.4289762
3.1000000	 1.8630047	 -0.4577220	 0.6964112	 -0.6361352
3.2000000	 1.8094684	 -0.6139790	 0.7124488	 -0.8473258
3.3000000	 1.7400211	 -0.7758607	 0.7346991	 -1.0600468
3.4000000	 1.6541299	 -0.9427193	 0.7637985	 -1.2713032
3.5000000	 1.5513455	 -1.1135156	 0.8002544	 -1.4774720
3.6000000	 1.4313455	 -1.2867311	 0.8444196	 -1.6741715
3.7000000	 1.2939870	 -1.4602927	 0.8964698	 -1.8561641
3.8000000	 1.1393638	 -1.6315323	 0.9563881	 -2.0173421
3.9000000	 0.9678655	 -1.7972071	 1.0239589	 -2.1508594
4.0000000	 0.7802311	 -1.9536104	 1.0987729	 -2.2494806
4.1000000	 0.5775842	 -2.0967945	 1.1802448	 -2.3061940
4.2000000	 0.3614417	 -2.2229122	 1.2676407	 -2.3150761
4.3000000	 0.1336822	 -2.3286484	 1.3601120	 -2.2722995
4.4000000	 -0.1035297	 -2.4116815	 1.4567291	 -2.1770688
4.5000000	 -0.3478645	 -2.4710838	 1.5565123	 -2.0322068
4.6000000	 -0.5969807	 -2.5075693	 1.6584576	 -1.8441501
4.7000000	 -0.8486923	 -2.5235221	 1.7615585	 -1.6222624
4.8000000	 -1.1011279	 -2.5227949	 1.8648282	 -1.3775879
4.9000000	 -1.3528591	 -2.5103226	 1.9673218	 -1.1213505
5.0000000	 -1.6029852	 -2.4916380	 2.0681566	 -0.8635667
5.1000000	 -1.8511680	 -2.4723833	 2.1665263	 -0.6120663
