0.0000000	11.9177348
0.0212766	2.1251088
0.0425532	1.1476877
0.0638298	0.0353842
0.0851064	3.1315592
0.1063830	2.6737997
0.1276596	0.5558679
0.1489362	0.3658675
0.1702128	0.1533496
0.1914894	4.9148206
0.2127660	12.4504687
0.2340426	2.9830933
0.2553191	0.1547926
0.2765957	0.1245752
0.2978723	1.1734536
0.3191489	3.4501327
0.3404255	1.4803682
0.3617021	0.0560290
0.3829787	0.1591889
0.4042553	0.5511775
0.4255319	1.4114480
0.4468085	0.6909504
0.4680851	0.0116325
0.4893617	0.1182246
0.5106383	0.3680599
0.5319149	1.0487103
0.5531915	0.3865202
0.5744681	0.0046806
0.5957447	0.0727449
0.6170213	0.2184779
0.6382979	0.8640190
0.6595745	0.2639393
0.6808511	0.0164401
0.7021277	0.0426396
0.7234043	0.1310179
0.7446809	0.6919603
0.7659574	0.2199356
0.7872340	0.0277980
0.8085106	0.0314331
0.8297872	0.1000663
0.8510638	0.5297780
0.8723404	0.1944902
0.8936170	0.0300345
0.9148936	0.0319884
0.9361702	0.0991760
0.9574468	0.4100635
0.9787234	0.1627829
1.0000000	0.0252562
1.0212766	0.0342388
1.0425532	0.1012802
1.0638298	0.3427566
1.0851064	0.1239699
1.1063830	0.0203008
1.1276596	0.0319176
1.1489362	0.0937530
1.1702128	0.3115859
1.1914894	0.0883061
1.2127660	0.0200433
1.2340426	0.0247984
1.2553191	0.0795015
1.2765957	0.2902317
1.2978723	0.0642247
1.3191489	0.0241889
1.3404255	0.0164616
1.3617021	0.0680594
1.3829787	0.2609263
1.4042553	0.0522428
1.4255319	0.0287104
1.4468085	0.0104803
1.4680851	0.0654140
1.4893617	0.2224687
1.5106383	0.0466592
1.5319149	0.0297583
1.5531915	0.0079599
1.5744681	0.0696791
1.5957447	0.1848533
1.6170213	0.0410886
1.6382979	0.0266189
1.6595745	0.0075916
1.6808511	0.0740691
1.7021277	0.1577718
1.7234043	0.0327835
1.7446809	0.0217071
1.7659574	0.0073463
1.7872340	0.0731281
1.8085106	0.1426968
1.8297872	0.0231254
1.8510638	0.0181734
1.8723404	0.0060974
1.8936170	0.0667055
1.9148936	0.1333278
1.9361702	0.0150998
1.9574468	0.0173869
1.9787234	0.0040530
2.0000000	0.0590307
2.0212766	0.1219783
2.0425532	0.0104392
2.0638298	0.0182380
2.0851064	0.0020894
2.1063830	0.0545117
2.1276596	0.1056603
2.1489362	0.0085793
2.1702128	0.0184739
2.1914894	0.0008499
2.2127660	0.0541351
2.2340426	0.0872523
2.2553191	0.0076543
2.2765957	0.0166810
2.2978723	0.0003648
2.3191489	0.0552110
2.3404255	0.0718723
2.3617021	0.0061993
2.3829787	0.0132622
2.4042553	0.0002900
2.4255319	0.0541228
2.4468085	0.0622603
2.4680851	0.0040676
2.4893617	0.0098223
2.5106383	0.0003351
2.5319149	0.0494142
2.5531915	0.0569871
2.5744681	0.0020761
2.5957447	0.0077177
2.6170213	0.0004422
2.6382979	0.0426831
2.6595745	0.0523554
2.6808511	0.0009982
2.7021277	0.0070616
2.7234043	0.0006497
2.7446809	0.0368806
2.7659574	0.0457705
2.7872340	0.0008776
