20.0010000	 2.7894187	 1.3037779	 1.3942717	 0.3723504
20.0020000	 2.7907225	 1.3037528	 1.3944798	 0.3732036
20.0030000	 2.7920262	 1.3037283	 1.3946875	 0.3740561
20.0040000	 2.7933299	 1.3037044	 1.3948948	 0.3749077
20.0050000	 2.7946336	 1.3036811	 1.3951017	 0.3757586
20.0060000	 2.7959373	 1.3036585	 1.3953081	 0.3766086
20.0070000	 2.7972409	 1.3036364	 1.3955142	 0.3774579
20.0080000	 2.7985445	 1.3036149	 1.3957199	 0.3783063
20.0090000	 2.7998481	 1.3035941	 1.3959251	 0.3791540
20.0100000	 2.8011517	 1.3035739	 1.3961300	 0.3800009
20.0110000	 2.8024553	 1.3035542	 1.3963344	 0.3808469
20.0120000	 2.8037588	 1.3035352	 1.3965384	 0.3816922
20.0130000	 2.8050624	 1.3035168	 1.3967421	 0.3825367
20.0140000	 2.8063659	 1.3034990	 1.3969453	 0.3833804
20.0150000	 2.8076694	 1.3034818	 1.3971481	 0.3842234
20.0160000	 2.8089728	 1.3034653	 1.3973505	 0.3850655
20.0170000	 2.8102763	 1.3034493	 1.3975525	 0.3859068
20.0180000	 2.8115797	 1.3034339	 1.3977541	 0.3867474
20.0190000	 2.8128832	 1.3034192	 1.3979553	 0.3875872
20.0200000	 2.8141866	 1.3034051	 1.3981560	 0.3884261
20.0210000	 2.8154900	 1.3033915	 1.3983564	 0.3892644
20.0220000	 2.8167934	 1.3033786	 1.3985563	 0.3901018
20.0230000	 2.8180967	 1.3033663	 1.3987559	 0.3909384
20.0240000	 2.8194001	 1.3033546	 1.3989550	 0.3917743
20.0250000	 2.8207034	 1.3033435	 1.3991537	 0.3926094
20.0260000	 2.8220068	 1.3033330	 1.3993520	 0.3934437
20.0270000	 2.8233101	 1.3033231	 1.3995499	 0.3942772
20.0280000	 2.8246134	 1.3033138	 1.3997474	 0.3951099
20.0290000	 2.8259167	 1.3033051	 1.3999444	 0.3959419
20.0300000	 2.8272200	 1.3032970	 1.4001411	 0.3967731
20.0310000	 2.8285233	 1.3032896	 1.4003373	 0.3976035
20.0320000	 2.8298266	 1.3032827	 1.4005331	 0.3984332
20.0330000	 2.8311299	 1.3032765	 1.4007285	 0.3992621
20.0340000	 2.8324332	 1.3032708	 1.4009235	 0.4000902
20.0350000	 2.8337364	 1.3032658	 1.4011181	 0.4009175
20.0360000	 2.8350397	 1.3032613	 1.4013122	 0.4017441
20.0370000	 2.8363430	 1.3032575	 1.4015060	 0.4025699
20.0380000	 2.8376462	 1.3032543	 1.4016993	 0.4033949
20.0390000	 2.8389495	 1.3032516	 1.4018922	 0.4042192
20.0400000	 2.8402527	 1.3032496	 1.4020847	 0.4050427
20.0410000	 2.8415560	 1.3032482	 1.4022768	 0.4058654
20.0420000	 2.8428592	 1.3032474	 1.4024684	 0.4066874
20.0430000	 2.8441625	 1.3032472	 1.4026597	 0.4075086
20.0440000	 2.8454657	 1.3032475	 1.4028505	 0.4083290
20.0450000	 2.8467690	 1.3032485	 1.4030409	 0.4091487
20.0460000	 2.8480722	 1.3032501	 1.4032309	 0.4099676
20.0470000	 2.8493755	 1.3032523	 1.4034204	 0.4107858
20.0480000	 2.8506787	 1.3032551	 1.4036096	 0.4116032
20.0490000	 2.8519820	 1.3032585	 1.4037983	 0.4124198
20.0500000	 2.8532852	 1.3032625	 1.4039866	 0.4132357
20.0510000	 2.8545885	 1.3032672	 1.4041744	 0.4140508
20.0520000	 2.8558918	 1.3032724	 1.4043619	 0.4148652
20.0530000	 2.8571950	 1.3032782	 1.4045489	 0.4156788
20.0540000	 2.8584983	 1.3032846	 1.4047355	 0.4164917
20.0550000	 2.8598016	 1.3032916	 1.4049217	 0.4173038
20.0560000	 2.8611049	 1.3032992	 1.4051075	 0.4181151
20.0570000	 2.8624082	 1.3033074	 1.4052928	 0.4189257
20.0580000	 2.8637115	 1.3033162	 1.4054777	 0.4197356
20.0590000	 2.8650148	 1.3033256	 1.4056622	 0.4205447
20.0600000	 2.8663182	 1.3033356	 1.4058463	 0.4213530
20.0610000	 2.8676215	 1.3033463	 1.4060299	 0.4221606
20.0620000	 2.8689249	 1.3033575	 1.4062131	 0.4229675
20.0630000	 2.8702282	 1.3033693	 1.4063959	 0.4237736
20.0640000	 2.8715316	 1.3033817	 1.4065783	 0.4245789
20.0650000	 2.8728350	 1.3033947	 1.4067602	 0.4253835
20.0660000	 2.8741384	 1.3034083	 1.4069417	 0.4261874
20.0670000	 2.8754418	 1.3034225	 1.4071228	 0.4269905
20.0680000	 2.8767452	 1.3034373	 1.4073034	 0.4277929
20.0690000	 2.8780487	 1.3034527	 1.4074836	 0.4285946
20.0700000	 2.8793521	 1.3034687	 1.4076634	 0.4293955
20.0710000	 2.8806556	 1.3034852	 1.4078428	 0.4301956
20.0720000	 2.8819591	 1.3035024	 1.4080217	 0.4309950
20.0730000	 2.8832626	 1.3035202	 1.4082002	 0.4317937
20.0740000	 2.8845662	 1.3035386	 1.4083783	 0.4325916
20.0750000	 2.8858697	 1.3035576	 1.4085559	 0.4333888
20.0760000	 2.8871733	 1.3035771	 1.4087331	 0.4341853
20.0770000	 2.8884769	 1.3035973	 1.4089099	 0.4349810
20.0780000	 2.8897805	 1.3036180	 1.4090862	 0.4357760
20.0790000	 2.8910841	 1.3036394	 1.4092622	 0.4365703
20.0800000	 2.8923877	 1.3036613	 1.4094376	 0.4373638
20.0810000	 2.8936914	 1.3036839	 1.4096127	 0.4381566
20.0820000	 2.8949951	 1.3037070	 1.4097873	 0.4389487
