0.1000000	 -0.3090600	 0.4335764	 0.0706872	 -0.0137809
0.2000000	 -0.2591264	 0.5636271	 0.0961118	 0.0067481
0.3000000	 -0.1966546	 0.6840810	 0.1266289	 0.0393001
0.4000000	 -0.1226803	 0.7934357	 0.1611430	 0.0830617
0.5000000	 -0.0383831	 0.8903273	 0.1985390	 0.1368362
0.6000000	 0.0549301	 0.9735771	 0.2377172	 0.1990350
0.7000000	 0.1558458	 1.0422416	 0.2776266	 0.2676875
0.8000000	 0.2628699	 1.0956592	 0.3172932	 0.3404791
0.9000000	 0.3744576	 1.1334856	 0.3558443	 0.4148188
1.0000000	 0.4890466	 1.1557115	 0.3925267	 0.4879384
1.1000000	 0.6050902	 1.1626567	 0.4267172	 0.5570150
1.2000000	 0.7210890	 1.1549418	 0.4579290	 0.6193076
1.3000000	 0.8356187	 1.1334372	 0.4858105	 0.6722895
1.4000000	 0.9473518	 1.0991978	 0.5101414	 0.7137642
1.5000000	 1.0550725	 1.0533884	 0.5308245	 0.7419484
1.6000000	 1.1576839	 0.9972099	 0.5478760	 0.7555182
1.7000000	 1.2542080	 0.9318320	 0.5614146	 0.7536152
1.8000000	 1.3437799	 0.8583377	 0.5716501	 0.7358190
1.9000000	 1.4256370	 0.7776837	 0.5788729	 0.7020953
2.0000000	 1.4991050	 0.6906751	 0.5834431	 0.6527293
2.1000000	 1.5635819	 0.5979559	 0.5857806	 0.5882560
2.2000000	 1.6185222	 0.5000112	 0.5863567	 0.5093955
2.3000000	 1.6634214	 0.3971802	 0.5856844	 0.4169988
2.4000000	 1.6978026	 0.2896769	 0.5843107	 0.3120082
2.5000000	 1.7212049	 0.1776162	 0.5828079	 0.1954338
2.6000000	 1.7331755	 0.0610455	 0.5817649	 0.0683454
2.7000000	 1.7332641	 -0.0600213	 0.5817776	 -0.0681200
2.8000000	 1.7210220	 -0.1855647	 0.5834392	 -0.2127355
2.9000000	 1.6960041	 -0.3155173	 0.5873283	 -0.3641478
3.0000000	 1.6577768	 -0.4497173	 0.5939968	 -0.5208273
3.1000000	 1.6059291	 -0.5878566	 0.6039566	 -0.6810039
3.2000000	 1.5400909	 -0.7294249	 0.6176649	 -0.8425928
3.3000000	 1.4599552	 -0.8736518	 0.6355097	 -1.0031129
3.4000000	 1.3653077	 -1.0194496	 0.6577966	 -1.1596064
3.5000000	 1.2560609	 -1.1653647	 0.6847362	 -1.3085762
3.6000000	 1.1322921	 -1.3095477	 0.7164359	 -1.4459627
3.7000000	 0.9942835	 -1.4497545	 0.7528952	 -1.5671905
3.8000000	 0.8425598	 -1.5833938	 0.7940067	 -1.6673204
3.9000000	 0.6779180	 -1.7076338	 0.8395632	 -1.7413340
4.0000000	 0.5014432	 -1.8195746	 0.8892680	 -1.7845608
4.1000000	 0.3145047	 -1.9164803	 0.9427494	 -1.7932205
4.2000000	 0.1187258	 -1.9960502	 0.9995739	 -1.7650053
4.3000000	 -0.0840733	 -2.0566895	 1.0592589	 -1.6995853
4.4000000	 -0.2919577	 -2.0977341	 1.1212810	 -1.5989018
4.5000000	 -0.5029790	 -2.1195829	 1.1850827	 -1.4671408
4.6000000	 -0.7152824	 -2.1237073	 1.2500792	 -1.3103510
4.7000000	 -0.9272098	 -2.1125358	 1.3156677	 -1.1357670
4.8000000	 -1.1373848	 -2.0892346	 1.3812407	 -0.9509745
4.9000000	 -1.3447731	 -2.0574303	 1.4462030	 -0.7630951
5.0000000	 -1.5487141	 -2.0209208	 1.5099899	 -0.5781390
5.1000000	 -1.7489245	 -1.9834199	 1.5720825	 -0.4006165
5.2000000	 -1.9454799	 -1.9483598	 1.6320155	 -0.2334217
5.3000000	 -2.1387791	 -1.9187611	 1.6893773	 -0.0779454
5.4000000	 -2.3294994	 -1.8971641	 1.7437983	 0.0656561
5.5000000	 -2.5185471	 -1.8856069	 1.7949309	 0.1981148
5.6000000	 -2.7070073	 -1.8856288	 1.8424214	 0.3206896
5.7000000	 -2.8960945	 -1.8982826	 1.8858774	 0.4348318
5.8000000	 -3.0871044	 -1.9241378	 1.9248345	 0.5419046
5.9000000	 3.0018203	 -1.9632630	 1.9587243	 0.6429651
6.0000000	 2.8030012	 -2.0151814	 1.9868507	 0.7386194
6.1000000	 2.5983934	 -2.0787954	 2.0083773	 0.8289534
6.2000000	 2.3869118	 -2.1522904	 2.0223336	 0.9135486
6.3000000	 2.1676928	 -2.2330313	 2.0276464	 0.9915872
6.4000000	 1.9401808	 -2.3174822	 2.0232017	 1.0620416
6.5000000	 1.7042202	 -2.4011899	 2.0079424	 1.1239230
6.6000000	 1.4601428	 -2.4788788	 1.9809962	 1.1765321
