0.0000000	0.0056956
0.0017241	0.1036529
0.0034483	0.1320100
0.0051724	0.0137910
0.0068966	0.0704781
0.0086207	0.1501984
0.0103448	0.0368307
0.0120690	0.0388670
0.0137931	0.1546730
0.0155172	0.0712364
0.0172414	0.0153347
0.0189655	0.1442580
0.0206897	0.1115608
0.0224138	0.0056109
0.0241379	0.1204394
0.0258621	0.1512057
0.0275862	0.0138054
0.0293103	0.0873555
0.0310345	0.1833177
0.0327586	0.0417503
0.0344828	0.0514942
0.0362069	0.2017738
0.0379310	0.0885941
0.0396552	0.0211425
0.0413793	0.2021658
0.0431034	0.1506900
0.0448276	0.0056712
0.0465517	0.1827123
0.0482759	0.2217881
0.0500000	0.0147670
0.0517241	0.1450679
0.0534483	0.2935029
0.0551724	0.0577579
0.0568966	0.0950805
0.0586207	0.3559996
0.0603448	0.1432154
0.0620690	0.0436958
0.0637931	0.3988177
0.0655172	0.2790964
0.0672414	0.0085283
0.0689655	0.4117610
0.0706897	0.4738849
0.0724138	0.0173996
0.0741379	0.3858557
0.0758621	0.7397520
0.0775862	0.1173624
0.0793103	0.3147145
0.0810345	1.1005246
0.0827586	0.4002367
0.0844828	0.1981214
0.0862069	1.6138004
0.0879310	1.0868289
0.0896552	0.0576247
0.0913793	2.4472464
0.0931034	2.8859349
0.0948276	0.0339086
0.0965517	4.2627932
0.0982759	9.4476518
0.1000000	1.4889776
0.1017241	12.5748178
0.1034483	87.3064149
0.1051724	178.1756026
0.1068966	181.5009650
0.1086207	93.4094895
0.1103448	15.4800917
0.1120690	0.8360171
0.1137931	8.7021231
0.1155172	4.5340505
0.1172414	0.0037357
0.1189655	2.4136787
0.1206897	2.3502038
0.1224138	0.1060319
0.1241379	0.8255414
0.1258621	1.4210856
0.1275862	0.2258938
0.1293103	0.2718798
0.1310345	0.8958599
0.1327586	0.2975388
0.1344828	0.0678687
0.1362069	0.5595872
0.1379310	0.3233545
0.1396552	0.0073670
0.1413793	0.3344873
0.1431034	0.3140966
0.1448276	0.0089520
0.1465517	0.1845912
0.1482759	0.2808893
0.1500000	0.0344889
0.1517241	0.0892954
0.1534483	0.2337691
0.1551724	0.0644471
0.1568966	0.0343883
0.1586207	0.1812482
0.1603448	0.0888223
0.1620690	0.0087168
0.1637931	0.1300813
0.1655172	0.1031787
0.1672414	0.0029722
0.1689655	0.0851423
0.1706897	0.1065798
0.1724138	0.0093344
0.1741379	0.0494244
0.1758621	0.1002877
0.1775862	0.0214410
0.1793103	0.0241763
0.1810345	0.0868209
0.1827586	0.0344383
0.1844828	0.0091604
0.1862069	0.0692202
0.1879310	0.0449933
0.1896552	0.0030050
0.1913793	0.0504818
0.1931034	0.0512163
0.1948276	0.0036074
0.1965517	0.0331459
0.1982759	0.0524850
0.2000000	0.0085415
0.2017241	0.0190407
0.2034483	0.0491844
0.2051724	0.0154270
0.2068966	0.0091746
0.2086207	0.0423952
0.2103448	0.0222231
0.2120690	0.0037587
0.2137931	0.0335668
0.2155172	0.0274263
0.2172414	0.0023332
0.2189655	0.0242141
0.2206897	0.0301616
0.2224138	0.0039623
0.2241379	0.0156680
0.2258621	0.0301733
0.2275862	0.0074605
0.2293103	0.0089023
0.2310345	0.0277327
0.2327586	0.0116148
0.2344828	0.0044458
0.2362069	0.0234881
0.2379310	0.0153718
0.2396552	0.0023775
0.2413793	0.0182871
0.2431034	0.0179694
0.2448276	0.0023909
0.2465517	0.0129999
0.2482759	0.0190031
0.2500000	0.0039085
0.2517241	0.0083702
0.2534483	0.0184256
0.2551724	0.0062202
0.2568966	0.0049100
0.2586207	0.0164909
0.2603448	0.0086214
0.2620690	0.0028492
0.2637931	0.0136586
0.2655172	0.0105300
0.2672414	0.0021384
0.2689655	0.0104798
0.2706897	0.0115663
0.2724138	0.0024980
0.2741379	0.0074828
0.2758621	0.0115885
0.2775862	0.0034992
0.2793103	0.0050801
0.2810345	0.0106837
0.2827586	0.0046590
0.2844828	0.0035069
0.2862069	0.0091229
0.2879310	0.0055333
0.2896552	0.0028009
0.2913793	0.0072930
0.2931034	0.0057904
0.2948276	0.0028316
0.2965517	0.0056290
0.2982759	0.0052594
0.3000000	0.0034112
0.3017241	0.0045941
0.3034483	0.0039557
0.3051724	0.0047129
0.3068966	0.0049334
0.3086207	0.0021979
0.3103448	0.0102890
0.3120690	0.0106970
0.3137931	0.0031955
0.3155172	0.1112133
0.3172414	0.3619425
0.3189655	0.4773861
0.3206897	0.2812401
0.3224138	0.0418723
0.3241379	0.0099931
0.3258621	0.0485095
0.3275862	0.0177753
0.3293103	0.0025344
0.3310345	0.0253625
0.3327586	0.0150107
0.3344828	0.0007015
0.3362069	0.0162099
0.3379310	0.0145727
0.3396552	0.0006566
0.3413793	0.0105638
0.3431034	0.0142863
0.3448276	0.0016314
0.3465517	0.0065038
0.3482759	0.0135635
0.3500000	0.0032049
0.3517241	0.0035846
0.3534483	0.0122514
0.3551724	0.0050099
0.3568966	0.0017074
0.3586207	0.0104104
0.3603448	0.0067082
0.3620690	0.0008206
0.3637931	0.0082293
